,Character,Radical,CharFreq,Radicals,TokenIDs,Length,First,Token_family,Radical_family,List_both,Both_len,List_radical,Radical_len,List_token,Token_len,List_neither,Pair_both,Pair_token,Pair_radical,Pair_neither
23,雇,隹,3.5586568670639624,"('隹',)","[5546, 229]",2,5546,8,13,"['雍', '雏', '雌', '雁']",4,"['隼', '隽']",2,"['雾', '雹', '雳']",3,"['隙', '阔', '臂', '缝', '髋', '缀', '骜', '屉', '阎', '邱', '缢', '骄', '圄', '勉', '阑', '臊', '缮', '骝', '朕', '缸', '屠', '矗', '犒', '屄', '阙', '邹', '缤', '缛', '缨', '邃', '缉', '矾', '缆', '髦', '勋', '骁', '屿', '圪', '矍', '邵', '犟', '髻', '缪', '屌', '臆', '犷', '屎', '阐', '朲', '骋', '屐', '骛', '缭', '缈', '缅', '邋', '阉', '邂', '邸', '勘', '犊', '邢', '阈', '骂', '骶', '缜', '隋', '犀', '隧', '臾', '骐', '朵', '缚', '朦', '犁', '缎', '阮', '缰', '骸', '髓', '阄', '屈', '阀', '朴', '缥', '骷', '犸', '邓', '骆', '圭', '臼', '隘', '骼']",雌,雳,隽,骆
24,骆,马,1.5222883440783017,"('馬', '马')","[10151, 228]",2,10151,17,35,"['骄', '骂', '骁', '骥', '骐', '骡', '骏', '骝', '骋', '骜', '骛']",11,"['驳', '驽', '驮', '驯', '驴', '驹', '驼', '驸', '驷', '驭', '驿']",11,"['骸', '骶', '骷', '骼']",4,"['缨', '缭', '髓', '髻', '缜', '缶', '臆', '髑', '朽', '隙', '屉', '犸', '朴', '犟', '圪', '隘', '朦', '雍', '勉', '缮', '勾', '圄', '犊', '屈', '阉', '屎', '缉', '缱', '朲', '邃', '邹', '矗', '屠', '矽', '隽', '雾', '雳', '缎', '邓', '隋', '阄', '阂', '阱', '缆', '隅', '缛', '犀', '屹', '阀', '屐', '屑', '犄', '雁', '朵', '矾', '屡', '缄', '缢', '缰', '缠', '雇', '屿', '髋', '阮', '髅', '隼', '犷', '缀', '缸', '阈', '髦', '圃', '朔', '屄', '缔', '雏', '邋', '圭', '阎', '缝', '勃', '缤', '缕', '阙', '朕', '雌', '屌', '邵']",骐,骶,驸,隼
25,阎,门,0.6320693310513549,"('門', '门')","[6218, 236]",2,6218,13,28,"['阐', '阔', '阙', '阉', '阀', '阑', '阈', '阂', '阄']",9,"['闷', '闸', '闹', '闺', '闰', '闩', '闾', '闯', '闵']",9,"['阮', '阱']",2,"['屈', '臃', '犟', '邢', '犀', '髦', '屌', '缨', '屎', '邱', '臂', '朔', '缢', '缚', '圭', '缤', '屡', '邵', '雏', '缮', '缝', '髓', '骐', '犊', '缅', '雹', '邸', '骏', '勋', '骶', '缥', '邃', '缶', '雍', '矽', '犄', '臼', '骥', '髅', '犒', '屹', '朵', '圄', '缀', '隙', '骄', '缠', '邋', '矗', '犁', '勃', '圪', '雌', '缛', '髻', '缸', '隋', '屄', '屠', '朲', '朴', '骋', '缉', '勉', '雇', '犷', '勺', '屉', '雳', '隧', '犸', '缆', '臊', '骸', '髌', '缜', '矾', '邓', '隘', '缭', '邹', '缰', '骡', '缱', '朕', '朽', '缈', '矍', '缄', '屑', '骂']",阔,阱,闺,屠
26,隋,阝,1.30532831062988,"('邑', '阜', '阝')","[11676, 233]",2,11676,8,68,"['隙', '隧', '隅', '隘']",4,"['陨', '邓', '鄙', '郊', '陋', '陡', '郡', '邹', '邸', '邢', '陀', '邵', '邱', '郁', '郝', '陛', '阮', '郴', '鄂', '陲', '阱', '陇']",22,"['隼', '隽']",2,"['缝', '骸', '缀', '屹', '缢', '雁', '屉', '缄', '骥', '雏', '阑', '犸', '缱', '朔', '阙', '髑', '雳', '圃', '缔', '屡', '臾', '臊', '臃', '缪', '阔', '阀', '阈', '雇', '髌', '阐', '朵', '缉', '骛', '矍', '骜', '雾', '屄', '雹', '臼', '朴', '勃', '阄', '屌', '犊', '缚', '圪', '骏', '缛', '缨', '犷', '骡', '缈', '骁', '臂', '屐', '缭', '勉', '邃', '骐', '圄', '臆', '缸', '缠', '髅', '犁', '阉', '圭', '骷', '髻', '缮', '缰', '缶', '缕', '邋', '勺', '屠', '犀', '骝', '骄', '阂', '雍', '犟', '髋', '矽', '缥', '缎', '勾', '髦']",隘,隽,陨,缪
27,屑,尸,2.333220984869148,"('尸',)","[4072, 239]",2,4072,11,27,"['屠', '屈', '屡', '屐', '屉', '屎', '屌', '屄']",8,"['尹', '尻']",2,"['屹', '屿']",2,"['臼', '雌', '矗', '朦', '勃', '臆', '朕', '雍', '阉', '骂', '隧', '骁', '臊', '邱', '缱', '骡', '骋', '缮', '髓', '隅', '缢', '骼', '缕', '朔', '邵', '缸', '矽', '缭', '阐', '骸', '骏', '髻', '犒', '缄', '阑', '勉', '犄', '勘', '阀', '犟', '髋', '髅', '犊', '阮', '犷', '邢', '隼', '邋', '缔', '邸', '雏', '缶', '缅', '勺', '阈', '阂', '臾', '骷', '邹', '隘', '髑', '雾', '骶', '缝', '隽', '缠', '圪', '缨', '朴', '隙', '骄', '犸', '髌', '雁', '圭', '髦', '缀', '缤', '缥', '犁', '圄', '缰', '阎', '缜', '犀', '邓', '朵', '雳', '雇', '骛', '阙']",屡,屿,尹,髦
28,臂,月,3.0999796699243447,"('月',)","[4996, 224]",2,4996,7,115,"['臆', '臊', '臃']",3,"['肝', '胭', '肚', '腱', '膝', '胚', '胀', '腓', '肿', '脆', '肴', '脾', '腋', '胼', '肘', '脊', '胁', '肾', '腔', '脖', '肠', '肢', '腮', '肮', '肱', '胳', '腥', '脐', '朦', '腻', '胫', '膏', '脉', '膀', '朔', '脓', '腭', '肋', '胯', '脏', '膨', '膛', '胴', '腊', '胰', '肛', '膳', '肽', '腌', '膊', '腼', '朕', '脯', '膈', '膘', '胥', '腚', '脍', '腺', '胝', '胄', '胺', '胱', '肪', '腴', '胧', '胛', '腆', '腑', '膺', '肓']",71,"['臼', '臾']",2,"['缆', '骁', '屌', '隘', '勘', '犸', '骝', '阂', '缚', '阄', '骐', '缅', '勾', '缢', '髌', '屑', '缀', '邓', '犷', '隋', '阈', '缪', '缥', '屉', '髦', '骷', '圃', '缭', '骄', '圭', '犒', '阔', '雹', '缱', '髅', '缕', '矗', '犀', '髻', '缨', '骏', '髑', '阮', '雌', '缛', '邸', '隧', '雇', '骼', '骂', '髓', '朴', '隙', '缄', '骛', '骶', '阑', '圄', '勉', '矽', '邋', '阐', '隅', '矍', '缔', '勺', '骸', '矾', '勋', '屠', '骡', '缰', '邵', '雳', '屹', '勃', '缤', '缜', '髋', '屿', '阀', '圪', '朽', '阙', '朵', '邃', '隽', '缮', '阉', '犟', '屎', '屈', '隼']",臆,臼,胯,隅
29,缄,纟,-0.1986948709118999,"('糸', '纟')","[11337, 226]",2,11337,25,111,"['缆', '缱', '缠', '缉', '缜', '缕', '缅', '缔', '缤', '缝', '缥', '缰', '缭', '缀', '缪', '缎', '缢', '缈', '缮', '缚', '缨', '缛']",22,"['纺', '绉', '绅', '绳', '纤', '绰', '绵', '绮', '绣', '绚', '绞', '绸', '绶', '绨', '纱', '绽', '纾', '绀', '绯', '绥', '绊', '纰', '绒', '绦', '绷', '绢', '绻', '纶', '纭', '纫', '绎', '绔', '纣', '绌']",34,"['缶', '缸']",2,"['勾', '屡', '髻', '圭', '骷', '屹', '犄', '骐', '邋', '屄', '隙', '骸', '圃', '臂', '屐', '邹', '邵', '屑', '髋', '雌', '犸', '阄', '臊', '髑', '阀', '髌', '朽', '骂', '朕', '臼', '屎', '雹', '雍', '阉', '雇', '勃', '朲', '邃', '勋', '矍', '屌', '骼', '隼', '雏', '矗', '骡', '阔', '邢', '隘', '骋', '骥', '阐', '雳', '隋', '勺', '犊', '勘', '犟', '髦', '骛', '臾', '雾', '阎', '雁', '臃', '骄', '隅', '勉', '隧', '圄', '骜', '矾', '邸', '骁', '矽', '阑', '邱', '阈', '犁']",缔,缸,绮,阉
30,雁,隹,1.5819022622395795,"('隹',)","[5546, 223]",2,5546,8,13,"['雍', '雏', '雌', '雇']",4,"['隼', '隽']",2,"['雾', '雹', '雳']",3,"['屐', '骏', '勉', '阉', '臼', '髑', '缶', '缀', '骡', '骷', '邓', '缆', '邂', '隋', '屑', '缔', '缜', '缠', '骛', '隧', '骸', '勋', '犊', '阄', '圄', '屉', '邱', '骆', '圪', '邹', '圭', '朕', '缉', '犸', '邋', '矾', '臊', '朦', '骝', '缚', '朴', '髌', '屎', '缰', '阐', '朲', '勺', '髦', '邸', '臃', '勘', '圃', '缥', '隘', '髓', '缎', '阙', '髅', '犁', '屈', '缝', '缢', '屡', '阈', '骶', '骼', '缪', '朽', '骜', '缛', '邵', '屿', '髋', '臆', '骁', '阂', '阔', '缮', '骋', '骥', '邢', '矗', '阑', '隙', '阮', '缱', '勾', '犒', '骄', '犟', '犀', '缄']",雍,雳,隽,邱
31,勃,力,2.8169584162256895,"('力',)","[9997, 225]",2,9997,6,25,"['勘', '勉', '勋']",3,"['劫', '劝', '劣', '劵', '劾']",5,"['勾', '勺']",2,"['隅', '雌', '犒', '屑', '屌', '臂', '阀', '骼', '缢', '骐', '邸', '阮', '邢', '邵', '邱', '阄', '屈', '臃', '缛', '隽', '骜', '阱', '缔', '屄', '犊', '雾', '朦', '屠', '矽', '犷', '阉', '骁', '邹', '缕', '犄', '骝', '骋', '雇', '屿', '髻', '朔', '臼', '髑', '缱', '犁', '屎', '髌', '犀', '阙', '缪', '阐', '雳', '缀', '缸', '骸', '缥', '缄', '阎', '邋', '缉', '缭', '骡', '圪', '阈', '缨', '臾', '髦', '雁', '邂', '隋', '屡', '骛', '邓', '骶', '臊', '隙', '雹', '髋', '雍', '缶', '骷', '雏', '阑', '缜', '矾', '骥', '髅', '阂', '隘', '缆', '隼', '圭', '圃', '犟', '骏', '缚']",勋,勾,劫,屎
32,骂,马,4.391182095245908,"('馬', '马')","[10151, 224]",2,10151,17,35,"['骄', '骆', '骁', '骥', '骐', '骡', '骏', '骝', '骋', '骜', '骛']",11,"['驳', '驽', '驮', '驯', '驴', '驹', '驼', '驸', '驷', '驭', '驿']",11,"['骸', '骶', '骷', '骼']",4,"['勉', '缛', '屌', '屐', '缕', '缢', '缰', '髑', '屉', '阉', '缮', '邹', '雾', '臼', '隧', '缥', '缜', '缱', '圄', '缤', '雹', '阎', '邱', '缠', '雳', '髋', '臊', '邋', '勾', '缚', '邓', '屠', '朔', '阔', '朽', '缅', '阄', '朲', '矍', '邸', '勘', '缶', '邢', '犁', '隘', '缀', '雏', '雍', '髦', '阂', '臂', '屄', '矗', '臃', '屑', '缝', '雌', '髻', '隅', '臆', '屹', '缨', '矽', '缭', '勋', '隼', '缈', '屡', '阑', '阮', '圃', '阱', '朕', '髓', '缎', '矾', '圭', '缆', '缉', '臾', '屈', '犄', '朦', '缔', '犊', '犒', '犸', '邃', '缄']",骏,骷,驭,雌
33,隙,阝,1.5940196597057197,"('邑', '阜', '阝')","[11676, 247]",2,11676,8,68,"['隋', '隧', '隅', '隘']",4,"['陨', '邓', '鄙', '郊', '陋', '陡', '郡', '邹', '邸', '邢', '陀', '邵', '邱', '郁', '郝', '陛', '阮', '郴', '鄂', '陲', '阱', '陇']",22,"['隼', '隽']",2,"['圭', '屐', '骁', '骜', '骄', '骶', '圪', '犁', '髋', '勺', '勾', '骼', '缆', '阀', '朵', '骂', '圃', '髌', '缸', '骋', '雳', '缮', '缕', '矗', '骥', '屡', '雹', '缜', '雇', '阙', '髑', '邋', '缢', '缠', '矾', '雾', '髓', '骷', '邃', '勉', '臃', '犟', '勘', '朔', '骆', '屠', '屌', '缔', '臼', '阐', '臆', '雁', '缚', '髦', '缶', '屈', '缝', '缨', '矍', '阂', '缤', '屹', '缀', '矽', '雍', '犊', '骛', '阎', '屿', '髅', '朲', '髻', '屉', '屎', '缭', '缉', '缛', '犸', '勋', '朦', '缪', '缰', '朕', '缅', '骡', '阈', '骸', '缎']",隅,隽,邢,臆
34,雾,雨,3.9023968220335137,"('雨',)","[5546, 122]",2,5546,8,24,"['雹', '雳']",2,"['霉', '霎', '霓', '霰', '霾', '霜', '霹', '霄', '霭', '霆', '霖']",11,"['雍', '雏', '雌', '雇', '雁']",5,"['屐', '犷', '缢', '阉', '阙', '骶', '矗', '缪', '犸', '隽', '缨', '骛', '朴', '髌', '邂', '矍', '邋', '邢', '骝', '阀', '骂', '缸', '矾', '缀', '骜', '缈', '缱', '髋', '隋', '缕', '阑', '臂', '屄', '朽', '臆', '隼', '骆', '勃', '犀', '隙', '屠', '邱', '圃', '邹', '犒', '骷', '隅', '骸', '髅', '圄', '骄', '屉', '朕', '阄', '骡', '阂', '阮', '缛', '髻', '屿', '髦', '缉', '缤', '缥', '圪', '阐', '缜', '屈', '缄', '犊', '勾', '骐', '邃', '勺', '臾', '邓', '臃', '缝', '臊', '缆', '朦', '屹', '矽', '缚', '髓', '缭', '阈', '隧', '邸', '缎', '缮', '缔', '缅']",雳,雁,霹,邋
35,骁,马,-0.27377916728278956,"('馬', '马')","[10151, 223]",2,10151,17,35,"['骄', '骆', '骂', '骥', '骐', '骡', '骏', '骝', '骋', '骜', '骛']",11,"['驳', '驽', '驮', '驯', '驴', '驹', '驼', '驸', '驷', '驭', '驿']",11,"['骸', '骶', '骷', '骼']",4,"['圭', '朽', '朵', '缨', '阉', '缶', '屎', '髦', '邱', '雌', '邂', '犷', '阮', '缚', '缈', '圄', '缅', '邓', '勾', '缤', '矗', '雾', '阔', '犊', '雇', '缱', '髌', '阂', '阐', '屠', '屑', '阎', '犄', '髻', '臊', '屈', '隋', '缜', '勋', '雳', '髑', '屄', '犀', '屐', '阑', '阀', '朔', '缛', '缉', '屉', '朲', '缮', '朕', '矽', '勉', '犁', '髋', '犒', '缄', '矍', '髅', '阄', '臂', '缎', '雏', '朴', '缰', '圃', '隘', '邸', '髓', '屿', '缔', '隅', '隧', '臾', '缸', '缠', '犟', '隽', '阙', '隼', '缆', '矾', '阱', '阈']",骏,骷,驭,雌
36,骥,马,-0.916290731874155,"('馬', '马')","[10151, 98]",2,10151,17,35,"['骄', '骆', '骂', '骁', '骐', '骡', '骏', '骝', '骋', '骜', '骛']",11,"['驳', '驽', '驮', '驯', '驴', '驹', '驼', '驸', '驷', '驭', '驿']",11,"['骸', '骶', '骷', '骼']",4,"['勉', '隧', '臂', '缔', '矽', '雇', '隅', '犊', '勾', '缕', '圭', '圃', '阙', '屌', '隽', '缎', '隋', '阉', '屹', '朔', '邂', '缪', '隘', '阔', '缚', '臾', '雌', '缝', '髦', '邹', '邃', '邢', '犷', '犀', '朦', '雍', '缰', '缱', '圪', '缭', '犁', '缆', '犄', '缀', '阑', '屿', '缄', '朕', '隼', '雹', '髓', '雾', '邱', '缢', '矗', '屐', '矍', '屡', '屈', '朽', '犟', '勺', '阂', '屎', '阀', '勋', '犒', '勃', '犸', '邋', '阈', '缶', '臼', '臊', '屄', '矾', '缮', '髌', '朴', '髅', '臃', '邵', '邓', '圄', '缅', '髑', '髋', '阮']",骄,骷,驴,雇
37,骐,马,-0.9931717762101128,"('馬', '马')","[10151, 238]",2,10151,17,35,"['骄', '骆', '骂', '骁', '骥', '骡', '骏', '骝', '骋', '骜', '骛']",11,"['驳', '驽', '驮', '驯', '驴', '驹', '驼', '驸', '驷', '驭', '驿']",11,"['骸', '骶', '骷', '骼']",4,"['缮', '雇', '髌', '屈', '臼', '阔', '屎', '缨', '雏', '缪', '臾', '屄', '矗', '阀', '髅', '雾', '雁', '圃', '邂', '圭', '犁', '阙', '屌', '矽', '邵', '缠', '犸', '缤', '屉', '屿', '勉', '邢', '勘', '朕', '隅', '犄', '朔', '阂', '邱', '缚', '勃', '缆', '屹', '隋', '阉', '缸', '缜', '隧', '阐', '矍', '犟', '雹', '犷', '缶', '缀', '髦', '朲', '隘', '阑', '矾', '屐', '缛', '阮', '朵', '犒', '缝', '缥', '犀', '雍', '髻', '髓', '臆', '屠', '臂', '朽', '臃', '缢', '阈', '阱', '隽', '犊', '邓', '雌', '阄', '邸', '雳', '勾']",骂,骷,驴,朵
38,缶,缶,-2.7457520682862215,"('缶',)","[11337, 114]",2,11337,25,7,['缸'],1,"['罄', '罐', '罂', '罅']",4,"['缆', '缱', '缠', '缉', '缜', '缕', '缅', '缔', '缄', '缤', '缝', '缥', '缰', '缭', '缀', '缪', '缎', '缢', '缈', '缮', '缚', '缨', '缛']",23,"['邹', '骄', '屐', '阔', '隧', '勾', '朽', '圃', '隘', '屄', '勘', '犷', '邱', '屿', '圪', '雾', '阮', '髅', '屹', '阎', '朵', '骐', '骷', '骆', '骏', '屑', '隋', '阱', '骼', '雌', '髋', '髦', '勉', '屡', '骡', '圭', '勋', '朲', '犸', '邃', '骸', '邸', '矽', '阂', '阙', '雁', '阀', '骋', '髑', '圄', '犄', '邂', '屉', '隽', '邵', '臆', '犒', '屈', '臊', '骝', '犁', '勺', '臃', '骁', '勃', '臼', '骶', '犟', '阉', '髌', '雍', '阑', '矗', '邓', '矍', '屌', '隼', '雳', '屠', '臂']",缸,缉,罐,屑
39,犁,牛,0.09194087369835734,"('牜', '牛')","[19257, 223]",2,19257,9,18,"['犀', '犟']",2,"['牵', '牟', '牺']",3,"['犷', '犸']",2,"['隧', '阔', '髦', '雌', '骸', '骐', '雁', '屄', '朴', '髅', '隽', '屐', '屑', '邹', '屹', '骂', '邃', '隙', '骜', '骶', '缰', '臾', '矍', '缉', '缮', '朲', '缢', '雳', '骝', '勋', '朵', '骁', '矗', '缸', '屈', '邓', '骋', '朔', '髻', '缶', '阑', '勺', '臊', '邋', '阙', '阀', '屿', '缜', '圪', '矾', '骄', '阂', '雇', '阱', '雹', '圃', '缅', '缛', '缕', '朕', '缀', '缭', '骼', '邸', '雏', '缎', '髓', '矽', '屉', '髑', '雾', '缄', '阈', '臃', '阮', '屎', '勃', '缱', '缆', '雍', '邵', '屠', '隘', '臂', '缝', '圭', '勘', '缠', '骆', '缥', '臆', '骷', '缈', '缪']",犟,犷,牟,髻
40,阐,门,0.3930550880314829,"('門', '门')","[6218, 238]",2,6218,13,28,"['阎', '阔', '阙', '阉', '阀', '阑', '阈', '阂', '阄']",9,"['闷', '闸', '闹', '闺', '闰', '闩', '闾', '闯', '闵']",9,"['阮', '阱']",2,"['缉', '骋', '髻', '隽', '缶', '矽', '雹', '犊', '髋', '骶', '朲', '勾', '缭', '髅', '骜', '缢', '犄', '犷', '缪', '邸', '雇', '屈', '雌', '圃', '圪', '骐', '雾', '朦', '屎', '犸', '圄', '邃', '隅', '雏', '勉', '雳', '隼', '缆', '犀', '邂', '髦', '矾', '髌', '缛', '屌', '缎', '缨', '犟', '缱', '骆', '缸', '臃', '邹', '邋', '臼', '缅', '朽', '屿', '朴', '骏', '缄', '雁', '臂', '隧', '勃', '隋', '邵', '臆', '缠', '缰', '缮', '骁', '屡', '缕', '缥', '勋', '朕', '屄', '缀', '骝', '邱', '犒', '雍', '隘', '圭', '髓', '骼', '缔', '朔']",阔,阱,闺,臂
41,臆,月,0.23055601102966375,"('月',)","[4996, 228]",2,4996,7,115,"['臂', '臊', '臃']",3,"['肝', '胭', '肚', '腱', '膝', '胚', '胀', '腓', '肿', '脆', '肴', '脾', '腋', '胼', '肘', '脊', '胁', '肾', '腔', '脖', '肠', '肢', '腮', '肮', '肱', '胳', '腥', '脐', '朦', '腻', '胫', '膏', '脉', '膀', '朔', '脓', '腭', '肋', '胯', '脏', '膨', '膛', '胴', '腊', '胰', '肛', '膳', '肽', '腌', '膊', '腼', '朕', '脯', '膈', '膘', '胥', '腚', '脍', '腺', '胝', '胄', '胺', '胱', '肪', '腴', '胧', '胛', '腆', '腑', '膺', '肓']",71,"['臼', '臾']",2,"['屄', '髓', '屠', '缄', '骡', '缢', '矾', '缉', '阙', '邃', '缨', '犒', '屎', '圃', '朲', '缛', '缚', '朵', '缰', '邹', '髦', '隽', '隙', '骛', '缎', '骥', '朴', '骝', '缭', '缆', '缅', '缶', '勾', '圭', '阎', '犟', '邋', '骁', '阂', '犊', '缸', '雁', '朽', '缔', '髌', '屡', '勃', '缜', '阱', '隘', '缥', '缈', '骂', '隅', '勘', '骋', '雾', '阉', '雏', '屉', '骜', '矗', '矍', '髅', '骐', '屿', '犁', '隧', '缤', '屈', '犷', '缕', '屌', '骏', '髋', '缱', '圪', '阈', '邵', '邂', '矽', '缠', '犄', '犸', '雇', '髻', '髑', '阔', '缀', '骆', '圄']",臃,臼,腼,骋
42,朵,木,4.196961317208864,"('木',)","[985, 113]",2,985,7,210,"['朽', '朴', '朲']",3,"['枯', '橘', '橡', '楷', '柩', '枕', '椿', '柿', '桎', '榴', '枫', '榛', '棍', '栈', '梳', '栅', '桨', '樵', '杵', '槌', '棕', '槟', '柬', '樘', '棉', '橄', '樱', '椎', '栽', '梵', '棺', '栖', '橙', '槐', '槛', '楔', '榄', '梓', '杠', '柑', '柯', '樟', '枢', '樽', '椅', '榨', '柺', '桐', '梗', '椰', '樊', '桩', '柚', '栓', '桔', '榻', '杖', '枣', '橱', '榔', '枷', '檫', '桡', '梭', '桦', '棵', '楞', '棱', '桁', '杪', '棠', '枸', '橇', '棘', '椭', '枉', '柠', '椽', '桅', '楠', '檀', '柒', '栀', '桀', '槃', '榕', '桉', '榆', '楸', '桖', '榎', '栎', '椁', '椴', '槲', '梧', '杞', '栩', '杳', '棂', '桠', '梏', '桓', '楂', '梢', '枭', '楣', '榈', '槁', '檬', '栌', '檐', '榷', '杈', '楦', '梆', '榭', '榉', '枥']",119,"['朦', '朔', '朕']",3,"['矗', '圃', '骁', '屑', '屹', '缪', '臂', '屐', '缚', '屈', '屿', '臊', '屉', '雌', '邸', '骶', '矍', '隋', '骆', '臾', '缱', '髌', '勺', '犸', '屡', '雁', '缮', '阙', '雹', '勃', '缛', '邢', '臃', '缸', '犟', '缔', '阎', '骋', '缤', '勘', '矾', '骏', '勾', '邋', '犷', '髋', '雇', '缄', '缈', '邹', '邃', '隅', '缭', '勋', '臼', '圄', '阂', '勉', '雾', '缰', '阮', '隼', '骷', '缅', '缎', '缝', '邵', '骥', '阉', '髻', '雏', '缶', '阀', '骼', '雳', '屎', '缠', '隙', '髦', '隧', '圪', '阄', '骐', '缥', '骸', '隘', '犊', '骜', '髅', '骡', '阐', '缆', '阱', '阑']",朲,朕,楸,缛
43,阔,门,3.071549141855437,"('門', '门')","[6218, 242]",2,6218,13,28,"['阎', '阐', '阙', '阉', '阀', '阑', '阈', '阂', '阄']",9,"['闷', '闸', '闹', '闺', '闰', '闩', '闾', '闯', '闵']",9,"['阮', '阱']",2,"['骛', '犀', '骥', '屿', '缕', '缜', '雏', '犁', '犄', '圭', '缸', '朔', '缆', '骜', '骝', '隙', '臊', '缎', '朽', '骆', '缝', '雇', '犸', '屡', '勺', '邵', '屐', '臼', '勋', '勉', '髻', '犟', '缤', '隧', '臃', '犊', '骐', '矽', '臆', '朕', '圄', '缥', '屑', '骶', '缅', '雳', '邓', '邃', '缄', '缰', '缈', '骂', '屉', '髋', '雌', '矗', '矍', '邸', '骏', '圃', '缔', '骷', '骼', '缀', '缚', '髌', '屈', '缶', '勃', '隘', '勾', '犒', '屎', '隼', '髑', '屄', '朵', '骸', '朴', '雁', '邂', '屌', '隅', '邱', '缉', '缱', '雹', '缠', '髓', '勘']",阀,阮,闵,犊
44,隼,隹,-0.9670578489278083,"('隹',)","[11676, 120]",2,11676,8,13,['隽'],1,"['雍', '雏', '雌', '雇', '雁']",5,"['隋', '隙', '隧', '隅', '隘']",5,"['阀', '骼', '缉', '缸', '骝', '勘', '骷', '臊', '邓', '邸', '阑', '髅', '缅', '缝', '阂', '雳', '勾', '缱', '屌', '髻', '缭', '屐', '阔', '髑', '骥', '犒', '臆', '犁', '圭', '朵', '髓', '圃', '矍', '邱', '朕', '屄', '骸', '矾', '阮', '邵', '屠', '邋', '缰', '骂', '勺', '犟', '勉', '阄', '邂', '矗', '犷', '骜', '阙', '缕', '髌', '屑', '臂', '圄', '骐', '骶', '缠', '缎', '雹', '髋', '屉', '矽', '缆', '朔', '阎', '雾', '臾', '骆', '缤', '屈', '勋', '缥', '髦', '缶', '缛', '犄', '圪', '犸', '缨', '骄', '屹', '骡', '屿', '犊', '臼', '邹', '骛']",隽,隅,雏,圃
45,朦,月,2.127052439359217,"('月',)","[985, 99]",2,985,7,115,"['朔', '朕']",2,"['肝', '胭', '肚', '腱', '膝', '胚', '胀', '腓', '肿', '脆', '肴', '脾', '腋', '胼', '肘', '脊', '胁', '肾', '腔', '臂', '脖', '肠', '肢', '腮', '肮', '肱', '胳', '腥', '脐', '臆', '腻', '胫', '臊', '膏', '臃', '脉', '膀', '脓', '腭', '肋', '胯', '脏', '膨', '膛', '胴', '腊', '胰', '肛', '膳', '肽', '腌', '膊', '腼', '脯', '膈', '膘', '胥', '腚', '脍', '腺', '胝', '胄', '胺', '胱', '肪', '腴', '胧', '胛', '腆', '腑', '膺', '肓']",72,"['朽', '朴', '朵', '朲']",4,"['骶', '缕', '雁', '骛', '犷', '缀', '骂', '缝', '髻', '骁', '骼', '髌', '缱', '屑', '缥', '隼', '髓', '雾', '屿', '阑', '骡', '阀', '矾', '隽', '邂', '圄', '雹', '骐', '骆', '勾', '圪', '缪', '缆', '邸', '缉', '阂', '犄', '阮', '缠', '勘', '缅', '阄', '屄', '邢', '骜', '犸', '隧', '臾', '圃', '髋', '缸', '雌', '缔', '屐', '隘', '矽', '雍', '阉', '阔', '髑', '屈', '缚', '缎', '邵', '邋', '雇', '屠', '骸', '隋', '缨', '缄', '骄', '骝', '犒', '阱', '屉', '缈', '缜', '隙', '骏', '屎', '阈', '邹', '阎', '阙', '勋', '屹', '骋', '勉', '犊', '缭']",朕,朽,肴,阑
46,缤,纟,3.3927652644059294,"('糸', '纟')","[11337, 97]",2,11337,25,111,"['缆', '缱', '缠', '缉', '缜', '缕', '缅', '缔', '缄', '缝', '缥', '缰', '缭', '缀', '缪', '缎', '缢', '缈', '缮', '缚', '缨', '缛']",22,"['纺', '绉', '绅', '绳', '纤', '绰', '绵', '绮', '绣', '绚', '绞', '绸', '绶', '绨', '纱', '绽', '纾', '绀', '绯', '绥', '绊', '纰', '绒', '绦', '绷', '绢', '绻', '纶', '纭', '纫', '绎', '绔', '纣', '绌']",34,"['缶', '缸']",2,"['阉', '阑', '圭', '阄', '阔', '朲', '邸', '髓', '雇', '骆', '髌', '隙', '隘', '雁', '邢', '朦', '邋', '骡', '骏', '勺', '邂', '屌', '雾', '矽', '骋', '朽', '隼', '髻', '屿', '骜', '雌', '朴', '雳', '勋', '圪', '骐', '雏', '阮', '屹', '骁', '骷', '阙', '阐', '犁', '髑', '屉', '邱', '臼', '勉', '隋', '圃', '犷', '骂', '雍', '圄', '髅', '屠', '朕', '臊', '骄', '骸', '勃', '朔', '屄', '骝', '髋', '髦', '屐', '勘', '矗', '犀', '犸', '勾', '犄', '邵', '朵', '臾', '阂']",缅,缸,绷,圭
